#===============================================================================
#   Lip Height Numerical Energy  Relative Error Analytical Energy Analyt. Enrgy. Error
#===============================================================================
 -0.06753400 0.000000001481919   0.00108987 0.000000001483494   0.00106199
 -0.06774800 0.000000001481915   0.00109205 0.000000001483494   0.00106409
 -0.06796200 0.000000001481906   0.00109848 0.000000001483494   0.00107043
 -0.06817600 0.000000001481901   0.00110196 0.000000001483494   0.00107382
 -0.06839000 0.000000001481935   0.00107868 0.000000001483494   0.00105046
 -0.06860400 0.000000001481932   0.00108081 0.000000001483493   0.00105249
 -0.06881800 0.000000001481930   0.00108184 0.000000001483493   0.00105344
 -0.06903200 0.000000001481927   0.00108432 0.000000001483493   0.00105583
 -0.06924600 0.000000001481923   0.00108722 0.000000001483493   0.00105864
 -0.06946000 0.000000001481919   0.00108938 0.000000001483493   0.00106072
 -0.06967400 0.000000001481916   0.00109154 0.000000001483493   0.00106279
 -0.06988800 0.000000001481908   0.00109721 0.000000001483493   0.00106836
 -0.07010200 0.000000001481905   0.00109886 0.000000001483492   0.00106993
 -0.07031600 0.000000001481902   0.00110125 0.000000001483492   0.00107224
 -0.07053000 0.000000001481897   0.00110451 0.000000001483492   0.00107540
 -0.07074400 0.000000001481894   0.00110616 0.000000001483492   0.00107697
 -0.07095800 0.000000001481890   0.00110904 0.000000001483492   0.00107976
 -0.07117200 0.000000001481886   0.00111155 0.000000001483492   0.00108219
 -0.07138600 0.000000001481886   0.00111207 0.000000001483492   0.00108262
 -0.07160000 0.000000001481883   0.00111396 0.000000001483492   0.00108442
 -0.07181400 0.000000001481881   0.00111551 0.000000001483491   0.00108588
 -0.07202800 0.000000001481878   0.00111735 0.000000001483491   0.00108763
 -0.07224200 0.000000001481874   0.00112007 0.000000001483491   0.00109027
 -0.07245600 0.000000001481869   0.00112329 0.000000001483491   0.00109340
 -0.07267000 0.000000001481862   0.00112833 0.000000001483491   0.00109835
 -0.07288400 0.000000001481863   0.00112727 0.000000001483491   0.00109720
 -0.07309800 0.000000001481854   0.00113314 0.000000001483491   0.00110299
 -0.07331200 0.000000001481851   0.00113545 0.000000001483491   0.00110521
 -0.07352600 0.000000001481844   0.00113991 0.000000001483490   0.00110958
 -0.07374000 0.000000001481843   0.00114073 0.000000001483490   0.00111031
 -0.07395400 0.000000001481842   0.00114166 0.000000001483490   0.00111116
 -0.07416800 0.000000001481836   0.00114540 0.000000001483490   0.00111480
 -0.07438200 0.000000001481833   0.00114747 0.000000001483490   0.00111679
 -0.07459600 0.000000001481828   0.00115099 0.000000001483490   0.00112023
 -0.07481000 0.000000001481824   0.00115342 0.000000001483490   0.00112257
 -0.07502400 0.000000001481821   0.00115546 0.000000001483489   0.00112452
 -0.07523800 0.000000001481819   0.00115732 0.000000001483489   0.00112630
 -0.07545200 0.000000001481814   0.00116037 0.000000001483489   0.00112925
 -0.07566600 0.000000001481811   0.00116215 0.000000001483489   0.00113095
 -0.07588000 0.000000001481808   0.00116418 0.000000001483489   0.00113288
 -0.07609400 0.000000001481805   0.00116635 0.000000001483489   0.00113497
 -0.07630800 0.000000001481803   0.00116808 0.000000001483489   0.00113661
 -0.07652200 0.000000001481798   0.00117090 0.000000001483489   0.00113935
 -0.07673600 0.000000001481796   0.00117282 0.000000001483488   0.00114118
 -0.07695000 0.000000001481792   0.00117505 0.000000001483488   0.00114332
 -0.07716400 0.000000001481789   0.00117744 0.000000001483488   0.00114563
 -0.07737800 0.000000001481787   0.00117852 0.000000001483488   0.00114662
 -0.07759200 0.000000001481807   0.00116534 0.000000001483488   0.00113335
 -0.07780600 0.000000001481801   0.00116906 0.000000001483488   0.00113698
 -0.07802000 0.000000001481799   0.00117021 0.000000001483488   0.00113804
 -0.07823400 0.000000001481795   0.00117345 0.000000001483488   0.00114119
 -0.07844800 0.000000001481790   0.00117684 0.000000001483487   0.00114450
 -0.07866200 0.000000001481787   0.00117856 0.000000001483487   0.00114613
 -0.07887600 0.000000001481784   0.00118065 0.000000001483487   0.00114814
 -0.07909000 0.000000001481781   0.00118291 0.000000001483487   0.00115030
 -0.07930400 0.000000001481779   0.00118391 0.000000001483487   0.00115122
 -0.07951800 0.000000001481763   0.00119507 0.000000001483487   0.00116229
 -0.07973200 0.000000001481754   0.00120084 0.000000001483487   0.00116798
 -0.07994600 0.000000001481751   0.00120276 0.000000001483487   0.00116981
 -0.08016000 0.000000001481577   0.00132007 0.000000001483486   0.00128704
 -0.08037400 0.000000001481572   0.00132342 0.000000001483486   0.00129030
 -0.08058800 0.000000001481569   0.00132521 0.000000001483486   0.00129200
 -0.08080200 0.000000001481567   0.00132714 0.000000001483486   0.00129384
 -0.08101600 0.000000001481565   0.00132836 0.000000001483486   0.00129497
 -0.08123000 0.000000001481562   0.00133021 0.000000001483486   0.00129673
 -0.08144400 0.000000001481559   0.00133213 0.000000001483486   0.00129857
 -0.08165800 0.000000001481580   0.00131829 0.000000001483485   0.00128465
 -0.08187200 0.000000001481620   0.00129140 0.000000001483485   0.00125766
 -0.08208600 0.000000001481617   0.00129333 0.000000001483485   0.00125950
 -0.08230000 0.000000001481614   0.00129527 0.000000001483485   0.00126136
 -0.08251400 0.000000001481569   0.00132582 0.000000001483485   0.00129182
 -0.08272800 0.000000001481567   0.00132654 0.000000001483485   0.00129246
 -0.08294200 0.000000001481565   0.00132848 0.000000001483485   0.00129431
 -0.08315600 0.000000001481562   0.00132993 0.000000001483485   0.00129567
 -0.08337000 0.000000001481555   0.00133466 0.000000001483484   0.00130031
 -0.08358400 0.000000001481537   0.00134728 0.000000001483484   0.00131285
 -0.08379800 0.000000001481536   0.00134793 0.000000001483484   0.00131341
 -0.08401200 0.000000001481533   0.00134979 0.000000001483484   0.00131518
 -0.08422600 0.000000001481532   0.00135068 0.000000001483484   0.00131598
 -0.08444000 0.000000001481530   0.00135199 0.000000001483484   0.00131721
 -0.08465400 0.000000001481528   0.00135332 0.000000001483484   0.00131845
 -0.08486800 0.000000001481653   0.00126862 0.000000001483484   0.00123366
 -0.08508200 0.000000001481651   0.00127004 0.000000001483483   0.00123500
 -0.08529600 0.000000001481649   0.00127173 0.000000001483483   0.00123660
 -0.08551000 0.000000001481624   0.00128860 0.000000001483483   0.00125338
 -0.08572400 0.000000001481647   0.00127293 0.000000001483483   0.00123762
 -0.08593800 0.000000001481645   0.00127462 0.000000001483483   0.00123923
 -0.08615200 0.000000001481644   0.00127522 0.000000001483483   0.00123974
 -0.08636600 0.000000001481639   0.00127861 0.000000001483483   0.00124304
 -0.08658000 0.000000001481637   0.00127942 0.000000001483482   0.00124377
 -0.08679400 0.000000001481633   0.00128234 0.000000001483482   0.00124660
 -0.08700800 0.000000001481630   0.00128422 0.000000001483482   0.00124839
 -0.08722200 0.000000001481628   0.00128577 0.000000001483482   0.00124985
 -0.08743600 0.000000001481600   0.00130429 0.000000001483482   0.00126828
 -0.08765000 0.000000001481598   0.00130589 0.000000001483482   0.00126979
 -0.08786400 0.000000001481596   0.00130732 0.000000001483482   0.00127114
 -0.08807800 0.000000001481594   0.00130879 0.000000001483482   0.00127252
 -0.08829200 0.000000001481591   0.00131036 0.000000001483481   0.00127400
 -0.08850600 0.000000001481589   0.00131180 0.000000001483481   0.00127536
 -0.08872000 0.000000001481587   0.00131360 0.000000001483481   0.00127707
 -0.08893400 0.000000001481584   0.00131569 0.000000001483481   0.00127907
 -0.08914800 0.000000001481582   0.00131683 0.000000001483481   0.00128013
 -0.08936200 0.000000001481580   0.00131841 0.000000001483481   0.00128162
 -0.08957600 0.000000001481577   0.00132000 0.000000001483481   0.00128312
 -0.08979000 0.000000001481575   0.00132157 0.000000001483481   0.00128460
 -0.09000400 0.000000001481572   0.00132329 0.000000001483480   0.00128624
 -0.09021800 0.000000001481570   0.00132476 0.000000001483480   0.00128762
 -0.09043200 0.000000001481569   0.00132554 0.000000001483480   0.00128832
 -0.09064600 0.000000001481567   0.00132700 0.000000001483480   0.00128969
 -0.09086000 0.000000001481564   0.00132879 0.000000001483480   0.00129139
 -0.09107400 0.000000001481562   0.00133026 0.000000001483480   0.00129277
 -0.09128800 0.000000001481559   0.00133208 0.000000001483480   0.00129450
 -0.09150200 0.000000001481557   0.00133352 0.000000001483480   0.00129586
 -0.09171600 0.000000001481555   0.00133515 0.000000001483479   0.00129740
 -0.09193000 0.000000001481552   0.00133665 0.000000001483479   0.00129881
 -0.09214400 0.000000001481549   0.00133871 0.000000001483479   0.00130079
 -0.09235800 0.000000001481547   0.00134045 0.000000001483479   0.00130244
 -0.09257200 0.000000001481545   0.00134191 0.000000001483479   0.00130381
 -0.09278600 0.000000001481542   0.00134338 0.000000001483479   0.00130520
 -0.09300000 0.000000001481540   0.00134505 0.000000001483479   0.00130678
 -0.09321400 0.000000001481538   0.00134620 0.000000001483478   0.00130784
 -0.09342800 0.000000001481537   0.00134740 0.000000001483478   0.00130895
 -0.09364200 0.000000001481535   0.00134816 0.000000001483478   0.00130962
 -0.09385600 0.000000001481533   0.00134949 0.000000001483478   0.00131087
 -0.09407000 0.000000001481532   0.00135064 0.000000001483478   0.00131193
 -0.09428400 0.000000001481530   0.00135210 0.000000001483478   0.00131331
 -0.09449800 0.000000001481529   0.00135261 0.000000001483478   0.00131372
 -0.09471200 0.000000001481526   0.00135419 0.000000001483478   0.00131522
 -0.09492600 0.000000001481525   0.00135516 0.000000001483477   0.00131610
 -0.09514000 0.000000001481523   0.00135640 0.000000001483477   0.00131726
 -0.09535400 0.000000001481521   0.00135769 0.000000001483477   0.00131846
 -0.09556800 0.000000001481519   0.00135892 0.000000001483477   0.00131960
 -0.09578200 0.000000001481517   0.00136042 0.000000001483477   0.00132102
 -0.09599600 0.000000001481515   0.00136221 0.000000001483477   0.00132272
 -0.09621000 0.000000001481513   0.00136333 0.000000001483477   0.00132375
 -0.09642400 0.000000001481510   0.00136507 0.000000001483477   0.00132540
 -0.09663800 0.000000001481509   0.00136607 0.000000001483476   0.00132632
 -0.09685200 0.000000001481509   0.00136572 0.000000001483476   0.00132588
 -0.09706600 0.000000001481507   0.00136762 0.000000001483476   0.00132769
 -0.09728000 0.000000001481505   0.00136874 0.000000001483476   0.00132872
 -0.09749400 0.000000001481503   0.00137012 0.000000001483476   0.00133002
 -0.09770800 0.000000001481500   0.00137208 0.000000001483476   0.00133189
 -0.09792200 0.000000001481498   0.00137335 0.000000001483476   0.00133307
 -0.09813600 0.000000001481497   0.00137427 0.000000001483475   0.00133391
 -0.09835000 0.000000001481495   0.00137541 0.000000001483475   0.00133496
 -0.09856400 0.000000001481495   0.00137553 0.000000001483475   0.00133500
 -0.09877800 0.000000001481493   0.00137660 0.000000001483475   0.00133598
 -0.09899200 0.000000001481491   0.00137840 0.000000001483475   0.00133769
 -0.09920600 0.000000001481489   0.00137966 0.000000001483475   0.00133886
 -0.09942000 0.000000001481487   0.00138095 0.000000001483475   0.00134006
 -0.09963400 0.000000001481486   0.00138176 0.000000001483475   0.00134079
 -0.09984800 0.000000001481484   0.00138260 0.000000001483474   0.00134154
 -0.10006200 0.000000001481483   0.00138366 0.000000001483474   0.00134251
 -0.10027600 0.000000001481481   0.00138457 0.000000001483474   0.00134334
 -0.10049000 0.000000001481480   0.00138544 0.000000001483474   0.00134412
 -0.10070400 0.000000001481478   0.00138653 0.000000001483474   0.00134512
 -0.10091800 0.000000001481476   0.00138805 0.000000001483474   0.00134655
 -0.10113200 0.000000001481475   0.00138883 0.000000001483474   0.00134725
 -0.10134600 0.000000001481473   0.00139012 0.000000001483474   0.00134845
 -0.10156000 0.000000001481471   0.00139171 0.000000001483473   0.00134996
 -0.10177400 0.000000001481469   0.00139277 0.000000001483473   0.00135093
 -0.10198800 0.000000001481468   0.00139362 0.000000001483473   0.00135169
 -0.10220200 0.000000001481466   0.00139481 0.000000001483473   0.00135279
 -0.10241600 0.000000001481465   0.00139570 0.000000001483473   0.00135360
 -0.10263000 0.000000001481463   0.00139687 0.000000001483473   0.00135468
 -0.10284400 0.000000001481464   0.00139607 0.000000001483473   0.00135379
 -0.10305800 0.000000001481463   0.00139715 0.000000001483473   0.00135479
 -0.10327200 0.000000001481461   0.00139802 0.000000001483472   0.00135557
 -0.10348600 0.000000001481460   0.00139903 0.000000001483472   0.00135650
 -0.10370000 0.000000001481458   0.00140033 0.000000001483472   0.00135771
 -0.10391400 0.000000001481457   0.00140104 0.000000001483472   0.00135833
 -0.10412800 0.000000001481456   0.00140198 0.000000001483472   0.00135918
 -0.10434200 0.000000001481454   0.00140317 0.000000001483472   0.00136029
 -0.10455600 0.000000001481433   0.00141731 0.000000001483472   0.00137434
 -0.10477000 0.000000001481431   0.00141841 0.000000001483471   0.00137536
 -0.10498400 0.000000001481430   0.00141935 0.000000001483471   0.00137621
 -0.10519800 0.000000001481429   0.00142000 0.000000001483471   0.00137677
 -0.10541200 0.000000001481428   0.00142073 0.000000001483471   0.00137741
 -0.10562600 0.000000001481425   0.00142231 0.000000001483471   0.00137891
 -0.10584000 0.000000001481424   0.00142321 0.000000001483471   0.00137972
 -0.10605400 0.000000001481423   0.00142394 0.000000001483471   0.00138036
 -0.10626800 0.000000001481421   0.00142544 0.000000001483471   0.00138178
 -0.10648200 0.000000001481419   0.00142664 0.000000001483470   0.00138289
 -0.10669600 0.000000001481418   0.00142752 0.000000001483470   0.00138368
 -0.10691000 0.000000001481416   0.00142834 0.000000001483470   0.00138442
 -0.10712400 0.000000001481415   0.00142944 0.000000001483470   0.00138543
 -0.10733800 0.000000001481414   0.00143025 0.000000001483470   0.00138615
 -0.10755200 0.000000001481413   0.00143077 0.000000001483470   0.00138658
 -0.10776600 0.000000001481412   0.00143165 0.000000001483470   0.00138738
 -0.10798000 0.000000001481410   0.00143297 0.000000001483470   0.00138861
 -0.10819400 0.000000001481408   0.00143431 0.000000001483469   0.00138986
 -0.10840800 0.000000001481406   0.00143553 0.000000001483469   0.00139099
 -0.10862200 0.000000001481405   0.00143623 0.000000001483469   0.00139161
 -0.10883600 0.000000001481414   0.00142979 0.000000001483469   0.00138509
 -0.10905000 0.000000001481413   0.00143075 0.000000001483469   0.00138596
 -0.10926400 0.000000001481412   0.00143118 0.000000001483469   0.00138630
 -0.10947800 0.000000001481411   0.00143197 0.000000001483469   0.00138700
 -0.10969200 0.000000001481409   0.00143304 0.000000001483469   0.00138799
 -0.10990600 0.000000001481406   0.00143540 0.000000001483468   0.00139026
 -0.11012000 0.000000001481405   0.00143595 0.000000001483468   0.00139073
 -0.11033400 0.000000001481393   0.00144410 0.000000001483468   0.00139878
 -0.11054800 0.000000001481392   0.00144494 0.000000001483468   0.00139954
 -0.11076200 0.000000001481390   0.00144592 0.000000001483468   0.00140043
 -0.11097600 0.000000001481388   0.00144727 0.000000001483468   0.00140169
 -0.11119000 0.000000001481388   0.00144785 0.000000001483468   0.00140218
 -0.11140400 0.000000001481386   0.00144873 0.000000001483467   0.00140298
 -0.11161800 0.000000001481385   0.00144960 0.000000001483467   0.00140377
 -0.11183200 0.000000001481382   0.00145149 0.000000001483467   0.00140556
 -0.11204600 0.000000001481381   0.00145195 0.000000001483467   0.00140594
 -0.11226000 0.000000001481381   0.00145248 0.000000001483467   0.00140639
 -0.11247400 0.000000001481378   0.00145417 0.000000001483467   0.00140799
 -0.11268800 0.000000001481378   0.00145415 0.000000001483467   0.00140788
 -0.11290200 0.000000001481376   0.00145587 0.000000001483467   0.00140951
 -0.11311600 0.000000001481371   0.00145917 0.000000001483466   0.00141272
 -0.11333000 0.000000001481369   0.00146010 0.000000001483466   0.00141357
 -0.11354400 0.000000001481370   0.00145966 0.000000001483466   0.00141305
 -0.11375800 0.000000001481364   0.00146341 0.000000001483466   0.00141670
 -0.11397200 0.000000001481364   0.00146339 0.000000001483466   0.00141660
 -0.11418600 0.000000001481363   0.00146429 0.000000001483466   0.00141741
 -0.11440000 0.000000001481364   0.00146376 0.000000001483466   0.00141679
 -0.11461400 0.000000001481364   0.00146378 0.000000001483466   0.00141673
 -0.11482800 0.000000001481363   0.00146445 0.000000001483465   0.00141731
 -0.11504200 0.000000001481362   0.00146488 0.000000001483465   0.00141766
 -0.11525600 0.000000001481361   0.00146564 0.000000001483465   0.00141833
 -0.11547000 0.000000001481359   0.00146696 0.000000001483465   0.00141957
 -0.11568400 0.000000001481358   0.00146779 0.000000001483465   0.00142030
 -0.11589800 0.000000001481358   0.00146798 0.000000001483465   0.00142041
 -0.11611200 0.000000001481356   0.00146877 0.000000001483465   0.00142111
 -0.11632600 0.000000001481355   0.00146977 0.000000001483465   0.00142203
 -0.11654000 0.000000001481359   0.00146691 0.000000001483464   0.00141908
 -0.11675400 0.000000001481358   0.00146759 0.000000001483464   0.00141968
 -0.11696800 0.000000001481357   0.00146826 0.000000001483464   0.00142026
 -0.11718200 0.000000001481355   0.00146966 0.000000001483464   0.00142157
 -0.11739600 0.000000001481367   0.00146197 0.000000001483464   0.00141379
 -0.11761000 0.000000001481362   0.00146508 0.000000001483464   0.00141682
 -0.11782400 0.000000001481358   0.00146807 0.000000001483464   0.00141972
 -0.11803800 0.000000001481356   0.00146924 0.000000001483463   0.00142080
 -0.11825200 0.000000001481354   0.00147057 0.000000001483463   0.00142204
 -0.11846600 0.000000001481354   0.00147058 0.000000001483463   0.00142197
 -0.11868000 0.000000001481353   0.00147135 0.000000001483463   0.00142265
 -0.11889400 0.000000001481352   0.00147201 0.000000001483463   0.00142323
 -0.11910800 0.000000001481351   0.00147236 0.000000001483463   0.00142349
 -0.11932200 0.000000001481350   0.00147307 0.000000001483463   0.00142411
 -0.11953600 0.000000001481349   0.00147382 0.000000001483463   0.00142478
 -0.11975000 0.000000001481348   0.00147455 0.000000001483462   0.00142542
 -0.11996400 0.000000001481345   0.00147639 0.000000001483462   0.00142717
 -0.12017800 0.000000001481344   0.00147710 0.000000001483462   0.00142780
 -0.12039200 0.000000001481342   0.00147827 0.000000001483462   0.00142888
 -0.12060600 0.000000001481347   0.00147506 0.000000001483462   0.00142559
 -0.12082000 0.000000001481346   0.00147606 0.000000001483462   0.00142650
 -0.12103400 0.000000001481344   0.00147739 0.000000001483462   0.00142774
 -0.12124800 0.000000001481343   0.00147807 0.000000001483462   0.00142833
 -0.12146200 0.000000001481342   0.00147863 0.000000001483461   0.00142881
 -0.12167600 0.000000001481334   0.00148393 0.000000001483461   0.00143402
 -0.12189000 0.000000001481334   0.00148363 0.000000001483461   0.00143363
 -0.12210400 0.000000001481334   0.00148414 0.000000001483461   0.00143406
 -0.12231800 0.000000001481332   0.00148518 0.000000001483461   0.00143501
 -0.12253200 0.000000001481331   0.00148567 0.000000001483461   0.00143542
 -0.12274600 0.000000001481331   0.00148588 0.000000001483461   0.00143554
 -0.12296000 0.000000001481331   0.00148597 0.000000001483461   0.00143554
 -0.12317400 0.000000001481329   0.00148711 0.000000001483460   0.00143660
 -0.12338800 0.000000001481329   0.00148743 0.000000001483460   0.00143683
 -0.12360200 0.000000001481328   0.00148826 0.000000001483460   0.00143757
 -0.12381600 0.000000001481327   0.00148881 0.000000001483460   0.00143804
 -0.12403000 0.000000001481325   0.00148992 0.000000001483460   0.00143905
 -0.12424400 0.000000001481324   0.00149060 0.000000001483460   0.00143965
 -0.12445800 0.000000001481323   0.00149110 0.000000001483460   0.00144006
 -0.12467200 0.000000001481322   0.00149168 0.000000001483459   0.00144056
 -0.12488600 0.000000001481320   0.00149324 0.000000001483459   0.00144204
 -0.12510000 0.000000001481319   0.00149411 0.000000001483459   0.00144282
 -0.12531400 0.000000001481242   0.00154618 0.000000001483459   0.00149480
 -0.12552800 0.000000001481241   0.00154683 0.000000001483459   0.00149537
 -0.12574200 0.000000001481240   0.00154756 0.000000001483459   0.00149601
 -0.12595600 0.000000001481239   0.00154819 0.000000001483459   0.00149655
 -0.12617000 0.000000001481238   0.00154865 0.000000001483459   0.00149693
 -0.12638400 0.000000001481235   0.00155098 0.000000001483458   0.00149916
 -0.12659800 0.000000001481236   0.00155008 0.000000001483458   0.00149818
 -0.12681200 0.000000001481231   0.00155361 0.000000001483458   0.00150163
 -0.12702600 0.000000001481230   0.00155376 0.000000001483458   0.00150169
 -0.12724000 0.000000001481229   0.00155478 0.000000001483458   0.00150262
 -0.12745400 0.000000001481223   0.00155842 0.000000001483458   0.00150618
 -0.12766800 0.000000001481223   0.00155901 0.000000001483458   0.00150668
 -0.12788200 0.000000001481221   0.00155990 0.000000001483458   0.00150748
 -0.12809600 0.000000001481223   0.00155849 0.000000001483457   0.00150599
 -0.12831000 0.000000001481218   0.00156178 0.000000001483457   0.00150919
 -0.12852400 0.000000001481218   0.00156205 0.000000001483457   0.00150937
 -0.12873800 0.000000001481217   0.00156247 0.000000001483457   0.00150971
 -0.12895200 0.000000001481216   0.00156372 0.000000001483457   0.00151087
 -0.12916600 0.000000001481215   0.00156432 0.000000001483457   0.00151139
 -0.12938000 0.000000001481217   0.00156292 0.000000001483457   0.00150990
 -0.12959400 0.000000001481213   0.00156517 0.000000001483457   0.00151207
 -0.12980800 0.000000001481214   0.00156493 0.000000001483456   0.00151174
 -0.13002200 0.000000001481213   0.00156564 0.000000001483456   0.00151236
 -0.13023600 0.000000001481212   0.00156601 0.000000001483456   0.00151265
 -0.13045000 0.000000001481212   0.00156601 0.000000001483456   0.00151256
 -0.13066400 0.000000001481212   0.00156638 0.000000001483456   0.00151284
 -0.13087800 0.000000001481211   0.00156702 0.000000001483456   0.00151339
 -0.13109200 0.000000001481208   0.00156896 0.000000001483456   0.00151525
 -0.13130600 0.000000001481205   0.00157095 0.000000001483456   0.00151715
 -0.13152000 0.000000001481204   0.00157141 0.000000001483455   0.00151752
 -0.13173400 0.000000001481203   0.00157207 0.000000001483455   0.00151810
 -0.13194800 0.000000001481203   0.00157191 0.000000001483455   0.00151786
 -0.13216200 0.000000001481203   0.00157232 0.000000001483455   0.00151817
 -0.13237600 0.000000001481202   0.00157284 0.000000001483455   0.00151861
 -0.13259000 0.000000001481200   0.00157424 0.000000001483455   0.00151992
 -0.13280400 0.000000001481201   0.00157345 0.000000001483455   0.00151905
 -0.13301800 0.000000001481198   0.00157592 0.000000001483454   0.00152143
 -0.13323200 0.000000001481197   0.00157608 0.000000001483454   0.00152150
 -0.13344600 0.000000001481190   0.00158112 0.000000001483454   0.00152646
 -0.13366000 0.000000001481188   0.00158242 0.000000001483454   0.00152767
 -0.13387400 0.000000001481187   0.00158295 0.000000001483454   0.00152811
 -0.13408800 0.000000001481188   0.00158243 0.000000001483454   0.00152751
 -0.13430200 0.000000001481185   0.00158408 0.000000001483454   0.00152907
 -0.13451600 0.000000001481185   0.00158448 0.000000001483454   0.00152939
 -0.13473000 0.000000001481158   0.00160285 0.000000001483453   0.00154767
 -0.13494400 0.000000001481158   0.00160263 0.000000001483453   0.00154736
 -0.13515800 0.000000001481157   0.00160328 0.000000001483453   0.00154793
 -0.13537200 0.000000001481156   0.00160408 0.000000001483453   0.00154864
 -0.13558600 0.000000001481155   0.00160458 0.000000001483453   0.00154905
 -0.13580000 0.000000001481159   0.00160211 0.000000001483453   0.00154650
 -0.13601400 0.000000001481158   0.00160285 0.000000001483453   0.00154715
 -0.13622800 0.000000001481157   0.00160350 0.000000001483453   0.00154772
 -0.13644200 0.000000001481188   0.00158263 0.000000001483452   0.00152676
 -0.13665600 0.000000001481187   0.00158309 0.000000001483452   0.00152713
 -0.13687000 0.000000001481185   0.00158452 0.000000001483452   0.00152847
 -0.13708400 0.000000001481183   0.00158544 0.000000001483452   0.00152931
 -0.13729800 0.000000001481183   0.00158590 0.000000001483452   0.00152969
 -0.13751200 0.000000001481199   0.00157474 0.000000001483452   0.00151844
 -0.13772600 0.000000001481199   0.00157478 0.000000001483452   0.00151839
 -0.13794000 0.000000001481198   0.00157581 0.000000001483452   0.00151934
 -0.13815400 0.000000001481197   0.00157622 0.000000001483451   0.00151966
 -0.13836800 0.000000001481197   0.00157660 0.000000001483451   0.00151995
 -0.13858200 0.000000001481193   0.00157917 0.000000001483451   0.00152243
 -0.13879600 0.000000001481191   0.00158004 0.000000001483451   0.00152322
 -0.13901000 0.000000001481176   0.00159017 0.000000001483451   0.00153326
 -0.13922400 0.000000001481175   0.00159101 0.000000001483451   0.00153401
 -0.13943800 0.000000001481175   0.00159139 0.000000001483451   0.00153431
 -0.13965200 0.000000001481175   0.00159097 0.000000001483451   0.00153380
 -0.13986600 0.000000001481174   0.00159163 0.000000001483450   0.00153437
 -0.14008000 0.000000001481173   0.00159219 0.000000001483450   0.00153485
 -0.14029400 0.000000001481179   0.00158830 0.000000001483450   0.00153087
 -0.14050800 0.000000001481179   0.00158857 0.000000001483450   0.00153106
 -0.14072200 0.000000001481179   0.00158873 0.000000001483450   0.00153114
 -0.14093600 0.000000001481176   0.00159016 0.000000001483450   0.00153248
 -0.14115000 0.000000001481177   0.00158996 0.000000001483450   0.00153219
 -0.14136400 0.000000001481176   0.00159061 0.000000001483449   0.00153276
 -0.14157800 0.000000001481175   0.00159104 0.000000001483449   0.00153310
 -0.14179200 0.000000001481174   0.00159158 0.000000001483449   0.00153355
 -0.14200600 0.000000001481173   0.00159217 0.000000001483449   0.00153405
 -0.14222000 0.000000001481152   0.00160651 0.000000001483449   0.00154831
 -0.14243400 0.000000001481151   0.00160706 0.000000001483449   0.00154877
 -0.14264800 0.000000001481151   0.00160759 0.000000001483449   0.00154922
 -0.14286200 0.000000001481149   0.00160833 0.000000001483449   0.00154987
 -0.14307600 0.000000001481149   0.00160853 0.000000001483448   0.00154998
 -0.14329000 0.000000001481147   0.00160996 0.000000001483448   0.00155133
 -0.14350400 0.000000001481143   0.00161261 0.000000001483448   0.00155389
 -0.14371800 0.000000001481142   0.00161313 0.000000001483448   0.00155433
 -0.14393200 0.000000001481141   0.00161403 0.000000001483448   0.00155514
 -0.14414600 0.000000001481142   0.00161348 0.000000001483448   0.00155450
 -0.14436000 0.000000001481141   0.00161433 0.000000001483448   0.00155527
 -0.14457400 0.000000001481140   0.00161477 0.000000001483448   0.00155562
 -0.14478800 0.000000001481139   0.00161555 0.000000001483447   0.00155632
 -0.14500200 0.000000001481137   0.00161664 0.000000001483447   0.00155732
 -0.14521600 0.000000001481137   0.00161673 0.000000001483447   0.00155732
 -0.14543000 0.000000001481130   0.00162169 0.000000001483447   0.00156220
 -0.14564400 0.000000001481129   0.00162240 0.000000001483447   0.00156283
 -0.14585800 0.000000001481182   0.00158660 0.000000001483447   0.00152693
 -0.14607200 0.000000001481149   0.00160847 0.000000001483447   0.00154872
 -0.14628600 0.000000001481148   0.00160908 0.000000001483447   0.00154924
 -0.14650000 0.000000001481146   0.00161033 0.000000001483446   0.00155041
 -0.14671400 0.000000001481149   0.00160883 0.000000001483446   0.00154882
 -0.14692800 0.000000001481148   0.00160931 0.000000001483446   0.00154922
 -0.14714200 0.000000001481139   0.00161562 0.000000001483446   0.00155544
 -0.14735600 0.000000001481138   0.00161597 0.000000001483446   0.00155571
 -0.14757000 0.000000001481143   0.00161257 0.000000001483446   0.00155222
 -0.14778400 0.000000001481143   0.00161287 0.000000001483446   0.00155243
 -0.14799800 0.000000001481141   0.00161383 0.000000001483446   0.00155330
 -0.14821200 0.000000001481140   0.00161460 0.000000001483445   0.00155399
 -0.14842600 0.000000001481140   0.00161491 0.000000001483445   0.00155421
 -0.14864000 0.000000001481134   0.00161852 0.000000001483445   0.00155774
 -0.14885400 0.000000001481134   0.00161883 0.000000001483445   0.00155796
 -0.14906800 0.000000001481132   0.00162041 0.000000001483445   0.00155945
 -0.14928200 0.000000001481133   0.00161940 0.000000001483445   0.00155836
 -0.14949600 0.000000001481132   0.00161985 0.000000001483445   0.00155872
 -0.14971000 0.000000001481133   0.00161963 0.000000001483444   0.00155842
 -0.14992400 0.000000001481133   0.00161909 0.000000001483444   0.00155779
 -0.15013800 0.000000001481132   0.00161983 0.000000001483444   0.00155844
